datePublished,ratingValue,travellerType,queueTime,terminalCleanliness,terminalSeating,terminalSign,foodBeverage,airportShopping,wifiConnectivity,airportStaff,commentHeader,tripVerified,reviewContent,sentiment
2016-03-02,0.5,Couple Leisure,3,4,4,2.0,1,1,3.0,3.0,signs are hard to read,False,,1
2015-10-20,1.0,Solo Leisure,5,5,5,5.0,4,3,5.0,5.0,small but connected,False,,1
2015-06-26,1.0,Solo Leisure,5,5,5,,4,4,,,Harrisburg Airport customer review,False,,1
