datePublished,ratingValue,travellerType,queueTime,terminalCleanliness,terminalSeating,terminalSign,foodBeverage,airportShopping,wifiConnectivity,airportStaff,commentHeader,tripVerified,reviewContent,sentiment
2016-03-17,0.8,Solo Leisure,4,3,5,5,5,5,3,4,airport is well laid out,False,,1
2015-10-21,0.8,Solo Leisure,4,5,3,5,3,2,5,4,always seems to be clean,False,,1
