datePublished,ratingValue,travellerType,queueTime,terminalCleanliness,terminalSeating,terminalSign,foodBeverage,airportShopping,wifiConnectivity,airportStaff,commentHeader,tripVerified,reviewContent,sentiment
2016-08-23,1.0,Family Leisure,5,5,4,4,5,3,5,5,incredibly clean and attractive,False,,1
2016-06-06,0.8,Solo Leisure,5,5,4,5,4,3,4,4,a fairly good airport,False,,1
